timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775333718390,38,GET /arcos,200,,Thread Group 1-48,text,true,,174,164,2,2,http://localhost:8080/arcos/proceso/1,37,0,0
1775333718315,113,POST /empresas,200,,Thread Group 1-47,text,true,,235,302,2,2,http://localhost:8080/empresas,112,0,0
1775333718428,41,GET /empresas,200,,Thread Group 1-47,text,true,,46261,157,2,2,http://localhost:8080/empresas,41,0,0
1775333718428,76,POST /empresas,200,,Thread Group 1-48,text,true,,235,302,2,2,http://localhost:8080/empresas,76,0,0
1775333718470,34,GET /empleados,200,,Thread Group 1-47,text,true,,174,158,2,2,http://localhost:8080/empleados,34,0,0
1775333718505,17,GET /roles,200,,Thread Group 1-47,text,true,,174,154,2,2,http://localhost:8080/roles,17,0,0
1775333718522,20,GET /gateways,200,,Thread Group 1-47,text,true,,174,167,2,2,http://localhost:8080/gateways/proceso/1,20,0,0
1775333718505,39,GET /empresas,200,,Thread Group 1-48,text,true,,46324,157,2,2,http://localhost:8080/empresas,39,0,0
1775333718545,29,GET /empleados,200,,Thread Group 1-48,text,true,,174,158,3,3,http://localhost:8080/empleados,29,0,0
1775333718543,31,GET /arcos,200,,Thread Group 1-47,text,true,,174,164,3,3,http://localhost:8080/arcos/proceso/1,31,0,0
1775333718575,18,GET /roles,200,,Thread Group 1-48,text,true,,174,154,3,3,http://localhost:8080/roles,18,0,0
1775333718553,40,GET /empresas,200,,Thread Group 1-49,text,true,,46324,157,3,3,http://localhost:8080/empresas,40,0,0
1775333718593,36,GET /gateways,200,,Thread Group 1-48,text,true,,174,167,3,3,http://localhost:8080/gateways/proceso/1,36,0,0
1775333718593,36,GET /empleados,200,,Thread Group 1-49,text,true,,174,158,3,3,http://localhost:8080/empleados,36,0,0
1775333718629,31,GET /arcos,200,,Thread Group 1-48,text,true,,174,164,3,3,http://localhost:8080/arcos/proceso/1,31,0,0
1775333718575,85,POST /empresas,200,,Thread Group 1-47,text,true,,235,302,3,3,http://localhost:8080/empresas,85,0,0
1775333718629,31,GET /roles,200,,Thread Group 1-49,text,true,,174,154,3,3,http://localhost:8080/roles,31,0,0
1775333718660,36,GET /gateways,200,,Thread Group 1-49,text,true,,174,167,2,2,http://localhost:8080/gateways/proceso/1,36,0,0
1775333718696,35,GET /arcos,200,,Thread Group 1-49,text,true,,174,164,2,2,http://localhost:8080/arcos/proceso/1,35,0,0
1775333718660,109,POST /empresas,200,,Thread Group 1-48,text,true,,235,302,2,2,http://localhost:8080/empresas,109,0,0
1775333718731,77,POST /empresas,200,,Thread Group 1-49,text,true,,235,302,2,2,http://localhost:8080/empresas,77,0,0
1775333718769,41,GET /empresas,200,,Thread Group 1-48,text,true,,46450,157,2,2,http://localhost:8080/empresas,41,0,0
1775333718811,35,GET /empleados,200,,Thread Group 1-48,text,true,,174,158,2,2,http://localhost:8080/empleados,35,0,0
1775333718809,39,GET /empresas,200,,Thread Group 1-49,text,true,,46513,157,2,2,http://localhost:8080/empresas,39,0,0
1775333718847,39,GET /roles,200,,Thread Group 1-48,text,true,,174,154,2,2,http://localhost:8080/roles,38,0,0
1775333718849,37,GET /empleados,200,,Thread Group 1-49,text,true,,174,158,2,2,http://localhost:8080/empleados,36,0,0
1775333718886,27,GET /gateways,200,,Thread Group 1-48,text,true,,174,167,2,2,http://localhost:8080/gateways/proceso/1,27,0,0
1775333718886,27,GET /roles,200,,Thread Group 1-49,text,true,,174,154,2,2,http://localhost:8080/roles,27,0,0
1775333718914,24,GET /arcos,200,,Thread Group 1-48,text,true,,174,164,2,2,http://localhost:8080/arcos/proceso/1,24,0,0
1775333718914,24,GET /gateways,200,,Thread Group 1-49,text,true,,174,167,2,2,http://localhost:8080/gateways/proceso/1,24,0,0
1775333718939,33,GET /arcos,200,,Thread Group 1-49,text,true,,174,164,2,2,http://localhost:8080/arcos/proceso/1,33,0,0
1775333718939,80,POST /empresas,200,,Thread Group 1-48,text,true,,235,302,2,2,http://localhost:8080/empresas,80,0,0
1775333718972,66,POST /empresas,200,,Thread Group 1-49,text,true,,235,302,2,2,http://localhost:8080/empresas,66,0,0
1775333719019,38,GET /empresas,200,,Thread Group 1-48,text,true,,46639,157,2,2,http://localhost:8080/empresas,37,0,0
1775333719057,21,GET /empleados,200,,Thread Group 1-48,text,true,,174,158,2,2,http://localhost:8080/empleados,21,0,0
1775333719038,42,GET /empresas,200,,Thread Group 1-49,text,true,,46639,157,2,2,http://localhost:8080/empresas,42,0,0
1775333719080,31,GET /empleados,200,,Thread Group 1-49,text,true,,174,158,2,2,http://localhost:8080/empleados,31,0,0
1775333719079,32,GET /roles,200,,Thread Group 1-48,text,true,,174,154,2,2,http://localhost:8080/roles,32,0,0
1775333719112,42,GET /gateways,200,,Thread Group 1-48,text,true,,174,167,3,3,http://localhost:8080/gateways/proceso/1,42,0,0
1775333719112,42,GET /roles,200,,Thread Group 1-49,text,true,,174,154,3,3,http://localhost:8080/roles,42,0,0
1775333719154,19,GET /gateways,200,,Thread Group 1-49,text,true,,174,167,3,3,http://localhost:8080/gateways/proceso/1,19,0,0
1775333719154,19,GET /arcos,200,,Thread Group 1-48,text,true,,174,164,3,3,http://localhost:8080/arcos/proceso/1,19,0,0
1775333719173,16,GET /arcos,200,,Thread Group 1-49,text,true,,174,164,3,3,http://localhost:8080/arcos/proceso/1,16,0,0
1775333719152,39,GET /empresas,200,,Thread Group 1-50,text,true,,46639,157,3,3,http://localhost:8080/empresas,39,0,1
1775333719192,33,GET /empleados,200,,Thread Group 1-50,text,true,,174,158,3,3,http://localhost:8080/empleados,33,0,0
1775333719173,86,POST /empresas,200,,Thread Group 1-48,text,true,,235,302,3,3,http://localhost:8080/empresas,86,0,0
1775333719225,34,GET /roles,200,,Thread Group 1-50,text,true,,174,154,3,3,http://localhost:8080/roles,34,0,0
1775333719190,108,POST /empresas,200,,Thread Group 1-49,text,true,,235,302,2,2,http://localhost:8080/empresas,108,0,0
1775333719260,38,GET /gateways,200,,Thread Group 1-50,text,true,,174,167,2,2,http://localhost:8080/gateways/proceso/1,38,0,0
1775333719298,22,GET /arcos,200,,Thread Group 1-50,text,true,,174,164,2,2,http://localhost:8080/arcos/proceso/1,22,0,0
1775333719298,42,GET /empresas,200,,Thread Group 1-49,text,true,,46765,157,2,2,http://localhost:8080/empresas,42,0,0
1775333719340,32,GET /empleados,200,,Thread Group 1-49,text,true,,174,158,2,2,http://localhost:8080/empleados,32,0,0
1775333719320,86,POST /empresas,200,,Thread Group 1-50,text,true,,235,302,2,2,http://localhost:8080/empresas,86,0,0
1775333719372,34,GET /roles,200,,Thread Group 1-49,text,true,,174,154,2,2,http://localhost:8080/roles,34,0,0
1775333719406,17,GET /gateways,200,,Thread Group 1-49,text,true,,174,167,2,2,http://localhost:8080/gateways/proceso/1,17,0,0
1775333719424,22,GET /arcos,200,,Thread Group 1-49,text,true,,174,164,2,2,http://localhost:8080/arcos/proceso/1,22,0,0
1775333719406,41,GET /empresas,200,,Thread Group 1-50,text,true,,46828,157,2,2,http://localhost:8080/empresas,41,0,0
1775333719448,36,GET /empleados,200,,Thread Group 1-50,text,true,,174,158,2,2,http://localhost:8080/empleados,36,0,0
1775333719484,35,GET /roles,200,,Thread Group 1-50,text,true,,174,154,2,2,http://localhost:8080/roles,35,0,0
1775333719446,96,POST /empresas,200,,Thread Group 1-49,text,true,,235,302,2,2,http://localhost:8080/empresas,96,0,0
1775333719519,24,GET /gateways,200,,Thread Group 1-50,text,true,,174,167,2,2,http://localhost:8080/gateways/proceso/1,23,0,0
1775333719543,20,GET /arcos,200,,Thread Group 1-50,text,true,,174,164,2,2,http://localhost:8080/arcos/proceso/1,20,0,0
1775333719543,39,GET /empresas,200,,Thread Group 1-49,text,true,,46891,157,2,2,http://localhost:8080/empresas,39,0,0
1775333719582,34,GET /empleados,200,,Thread Group 1-49,text,true,,174,158,2,2,http://localhost:8080/empleados,34,0,0
1775333719563,89,POST /empresas,200,,Thread Group 1-50,text,true,,235,302,2,2,http://localhost:8080/empresas,89,0,0
1775333719616,36,GET /roles,200,,Thread Group 1-49,text,true,,174,154,2,2,http://localhost:8080/roles,36,0,0
1775333719652,18,GET /gateways,200,,Thread Group 1-49,text,true,,174,167,2,2,http://localhost:8080/gateways/proceso/1,18,0,0
1775333719670,20,GET /arcos,200,,Thread Group 1-49,text,true,,174,164,2,2,http://localhost:8080/arcos/proceso/1,20,0,0
1775333719652,40,GET /empresas,200,,Thread Group 1-50,text,true,,46954,157,2,2,http://localhost:8080/empresas,40,0,0
1775333719692,31,GET /empleados,200,,Thread Group 1-50,text,true,,174,158,2,2,http://localhost:8080/empleados,31,0,0
1775333719723,36,GET /roles,200,,Thread Group 1-50,text,true,,174,154,2,2,http://localhost:8080/roles,36,0,0
1775333719690,108,POST /empresas,200,,Thread Group 1-49,text,true,,235,302,2,2,http://localhost:8080/empresas,108,0,0
1775333719760,38,GET /gateways,200,,Thread Group 1-50,text,true,,174,167,2,2,http://localhost:8080/gateways/proceso/1,38,0,0
1775333719799,37,GET /arcos,200,,Thread Group 1-50,text,true,,174,164,1,1,http://localhost:8080/arcos/proceso/1,37,0,0
1775333719836,109,POST /empresas,200,,Thread Group 1-50,text,true,,235,302,1,1,http://localhost:8080/empresas,109,0,0
1775333719946,42,GET /empresas,200,,Thread Group 1-50,text,true,,47080,157,1,1,http://localhost:8080/empresas,42,0,0
1775333719988,42,GET /empleados,200,,Thread Group 1-50,text,true,,174,158,1,1,http://localhost:8080/empleados,42,0,0
1775333720030,37,GET /roles,200,,Thread Group 1-50,text,true,,174,154,1,1,http://localhost:8080/roles,37,0,0
1775333720067,39,GET /gateways,200,,Thread Group 1-50,text,true,,174,167,1,1,http://localhost:8080/gateways/proceso/1,39,0,0
1775333720106,38,GET /arcos,200,,Thread Group 1-50,text,true,,174,164,1,1,http://localhost:8080/arcos/proceso/1,38,0,0
1775333720144,105,POST /empresas,200,,Thread Group 1-50,text,true,,235,302,1,1,http://localhost:8080/empresas,105,0,0
1775333720249,72,GET /empresas,200,,Thread Group 1-50,text,true,,47143,157,1,1,http://localhost:8080/empresas,72,0,0
1775333720321,34,GET /empleados,200,,Thread Group 1-50,text,true,,174,158,1,1,http://localhost:8080/empleados,34,0,0
1775333720355,32,GET /roles,200,,Thread Group 1-50,text,true,,174,154,1,1,http://localhost:8080/roles,32,0,0
1775333720388,39,GET /gateways,200,,Thread Group 1-50,text,true,,174,167,1,1,http://localhost:8080/gateways/proceso/1,39,0,0
1775333720427,40,GET /arcos,200,,Thread Group 1-50,text,true,,174,164,1,1,http://localhost:8080/arcos/proceso/1,40,0,0
1775333720468,109,POST /empresas,200,,Thread Group 1-50,text,true,,235,302,1,1,http://localhost:8080/empresas,109,0,0
